station_code,name,long,lat
4104652,박석고개.신도고등학교(중),126.9191607,37.63082276
4104653,봉사골,127.1772833,37.62139384
4104654,진관공영차고지,126.9079809,37.64661216
4104655,구파발역.롯데몰(서울도심),126.9186728,37.63701075
4104657,롯데캐슬820동앞,126.9215475,37.64424411
4104658,안골.벧엘교회,127.1706055,37.6311405
4104659,불광역3호선.서울혁신파크(중),126.9319104,37.6084651
4104660,불광역3호선.서울혁신파크(중),126.9309787,37.60920698
4104661,진관초교입구,126.9258874,37.64687896
4104662,동명여고.천주교불광동성당(중),126.9251685,37.61554748
4104663,롯데캐슬823동앞,126.9217826,37.6421221
4104664,래미안909동앞,126.9216258,37.64121525
4104666,삼천리골입구.56사단북한산부대,126.9351147,37.65044025
4104667,백화사,126.9389677,37.65344643
4104668,백화사,126.9390154,37.65389133
4104669,흥국사,126.9419369,37.65668586
4104670,흥국사,126.942369,37.65728732
4104671,북한산성입구,126.9453356,37.65807503
4104672,북한산성입구,126.9453905,37.65828111
4104673,안골.벧엘교회,127.1704728,37.63062697
4104674,양정마을,127.1792148,37.61841452
4104675,양정마을,127.1795954,37.61829404
4104677,뱀골입구,127.1689112,37.63308727
4104678,합정역,126.9149156,37.55056584
4104679,김포공항국제선(2번홈),126.8009448,37.56494023
4104680,한국공항공사,126.7988006,37.56256532
4104682,김포세관.아시아나격납고,126.808121,37.55572805
4104683,김포공항화물청사,126.8112859,37.55346626
4104684,객현2리,126.9421914,37.97678188
4104685,객현2리마을회관,126.943785,37.97325898
4104686,낙하리입구,126.7438221,37.83411187
4104687,봉서1교,126.7965879,37.83635914
4104688,뱀골입구,127.1689763,37.63284122
4104689,오남체육공원.대우푸르지오아파트,127.1979611,37.69428263
4104690,오남체육공원.대우푸르지오아파트,127.198069,37.69443085
4104691,대우푸르지오.현대아이파크아파트.오남도서관,127.196335,37.69687639
4104692,대우푸르지오.현대아이파크아파트.오남도서관,127.1964971,37.69682539
4104693,광교중학교.대림e편한세상,127.0464941,37.30530988
4104694,동패동,126.7459815,37.70607468
4104695,금촌차고지(기점),126.778894,37.76605387
4104696,마을회관,126.8378961,37.94416194
4104698,금촌전통시장입구,126.771338,37.76385837
4104699,순달교,126.769936,37.76440914
4104700,순달교,126.7696325,37.76459056
4104702,하지석동입구.하늘채장례식장,126.7526246,37.75416251
4104703,한빛마을1단지,126.7466489,37.71481363
4104704,LG화학,126.7776637,37.83066537
4104705,한울마을2단지,126.7395163,37.71469874
4104706,한울마을2단지,126.7402764,37.71449719
4104707,가람마을5.7단지,126.7645224,37.73453635
4104708,해솔마을2.5단지,126.7460366,37.72439721
4104709,선유주공3단지,126.8005802,37.86528102
4104710,선유주공3단지,126.8001754,37.86518092
4104711,동패중.고등학교,126.7353092,37.71040042
4104712,문산동초교,126.7989685,37.86377371
4104713,운정광역보건지소(중),126.747631,37.7294708
4104714,운정광역보건지소(중),126.7482357,37.72957722
4104715,문산어울림(종점),126.7905615,37.8633145
4104716,진사랑요양원,126.7657923,37.89389231
4104718,영화마을,126.6919352,37.72222558
4104719,삼거리십자약국,126.7873625,37.8609405
4104720,경남아너스빌,127.0623493,37.31744664
4104721,양수장입구,126.784358,37.896154
4104722,라온공원,126.7586114,37.7280836
4104723,가람마을3.4.6단지,126.7602413,37.73287777
4104724,대성의원,126.7874582,37.86098103
4104725,부대앞,126.7887213,37.86533886
4104726,부대앞,126.7884999,37.8652938
4104727,여우고개,126.7879212,37.87177402
4104728,여우고개,126.7882958,37.87200799
4104729,운천1리.대덕골,126.7815647,37.8766675
4104730,운천1리.대덕골,126.7817968,37.87638909
4104731,한길육교,126.7605586,37.72740206
4104732,운천2리,126.7738693,37.87880489
4104733,운천2리,126.7742734,37.87845537
4104734,가람마을1단지,126.7537021,37.73412179
4104735,가람마을1단지,126.7534072,37.73394462
4104736,운정고등학교,126.7372457,37.72117465
4104737,운정고등학교,126.7369214,37.72122616
4104738,선유중학교,126.802607,37.86663408
4104739,선유중학교,126.8029879,37.86665767
4104741,운천3리,126.7698973,37.88034478
4104742,운천3리,126.7700999,37.88051732
4104743,한길육교,126.7610578,37.72698754
4104744,토우부대,126.7629617,37.8871231
4104745,토우부대,126.7630334,37.88722081
4104746,마정교회,126.7654119,37.88453601
4104747,마정3리.파티마성당,126.7617705,37.88926631
4104748,마정4리입구,126.7638528,37.89265793
4104749,마정4리입구,126.7639029,37.89279555
4104750,장산2리마을회관,126.7698304,37.8959068
4104751,마정교회,126.7654214,37.88462646
4104752,장산2리,126.7702548,37.89714957
4104753,장산1리삼거리,126.7737544,37.90067929
4104754,장산1리마을회관,126.7766846,37.90035469
4104755,마정3리.파티마성당,126.7617214,37.88940087
4104756,마정3리.파티마성당,126.7616636,37.88915355
4104757,마정3리.마정초등학교,126.760331,37.89088953
4104758,마정3리.마정초등학교,126.7602138,37.89086131
4104759,마정2리경로당,126.7589295,37.89151249
4104760,마정2리경로당,126.7583058,37.89144649
4104761,마정2리방호벽,126.7563936,37.89181789
4104762,마정2리방호벽,126.7563513,37.89175308
4104763,임진각,126.7434646,37.8894929
4104764,임진강역,126.7478249,37.88873861
4104765,문산동초등학교,126.8003988,37.86206253
4104766,능산2리,126.7733751,37.82923775
4104767,마정1리,126.7630933,37.88505728
4104768,마루머리,126.7604012,37.88699877
4104769,마루머리,126.7603209,37.88738995
4104770,장곡슈퍼,126.8408128,37.73270208
4104771,장곡마을회관,126.8424284,37.73412146
4104772,후방CP,126.7518784,37.93667755
4104773,바구니고개,126.7200251,37.78829948
4104774,해마루촌,126.7874383,37.92615272
4104775,만우리돈지게,126.6986545,37.81629294
4104776,출판단지삼거리,126.6993473,37.71599104
4104777,바구니고개,126.7193792,37.78903581
4104778,출판단지삼거리,126.6993107,37.71582033
4104779,한빛마을4.8단지,126.7561508,37.71009189
4104780,한빛마을4.8단지,126.7561956,37.70981091
4104781,한빛마을3.6단지,126.7510042,37.71068382
4104782,한빛마을3.6단지,126.7505911,37.71056215
4104783,새암공원,126.7464625,37.71048666
4104784,새암공원,126.7461275,37.71142176
4104785,가람마을11단지,126.7556718,37.7239051
4104786,가람마을11단지,126.7543454,37.7238557
4104787,운정행복센터.운정합동주민센터,126.7524697,37.7230498
4104788,운정행복센터.운정합동주민센터,126.7511448,37.72325028
4104789,성동리,126.6873558,37.78902097
4104790,만우리돈지게,126.6986633,37.81646869
4104792,맥금동종점,126.7333853,37.77262945
4104793,검산초등학교,126.7400647,37.77468541
4104794,검산초등학교,126.7402975,37.77479411
4104795,유승아파트,126.743576,37.77314772
4104796,유승아파트,126.7447102,37.77237264
4104797,성원아파트,126.7474045,37.77235367
4104798,성원아파트,126.7485281,37.77214038
4104799,대방아파트,126.7513566,37.77303131
4104800,대방아파트,126.7511878,37.77277102
4104801,풀무골,126.7560205,37.7717598
4104802,야동동,126.7570655,37.77152773
4104803,문산제일고정문,126.7597568,37.77110082
4104804,해솔마을2.5단지,126.745517,37.72478371
4104805,문산제일고교,126.7621971,37.77053365
4104806,금촌체육공원,126.7668384,37.76686138
4104807,금촌체육공원,126.7670111,37.76701876
4104808,금촌초등학교,126.7707309,37.76178159
4104809,금촌초등학교,126.7708059,37.7620053
4104810,금촌로타리,126.7731918,37.75860979
4104811,금촌로타리,126.7730718,37.75842056
4104812,대하마트,126.7717522,37.75772337
4104813,쇠재마을5단지,126.7764335,37.75430317
4104814,노인복지회관.파주병원,126.7806209,37.75431881
4104815,장안흰돌마을아파트,126.7824383,37.75429728
4104816,구파주역,126.7936443,37.80724712
4104817,구파주역,126.7937561,37.80839765
4104818,봉암2리,126.792704,37.82018459
4104819,봉암2리,126.7926414,37.81977681
4104820,봉암3리.낚시터,126.7905063,37.83017217
4104821,봉암3리.낚시터,126.7902362,37.83001217
4104822,봉암4리,126.7914193,37.83267844
4104823,봉암4리,126.7918156,37.83312962
4104824,봉서1리.화약골,126.7915456,37.83618334
4104825,봉서1리.화약골,126.7913414,37.83609288
4104826,봉서4리,126.7908508,37.84066764
4104827,봉서4리,126.7907062,37.84035451
4104828,봉서2리.붉은밭,126.7898056,37.84627038
4104829,봉서2리.붉은밭,126.789625,37.84618475
4104830,선유4리,126.8085378,37.86799021
4104831,선유삼거리,126.8084208,37.86798482
4104832,새능입구,126.8072001,37.87430333
4104833,새능입구,126.8071275,37.87435138
4104834,율곡4리,126.8150151,37.88136906
4104835,율곡4리,126.8148891,37.88140587
4104836,율곡2리,126.8154158,37.88832559
4104837,율곡2리,126.8141605,37.88768124
4104838,율곡1리,126.8163234,37.89196135
4104839,율곡1리,126.8158818,37.89277853
4104840,향나무,126.8176868,37.89549187
4104841,향나무,126.8171718,37.89556352
4104842,율곡수목원,126.8185397,37.89732717
4104843,율곡수목원,126.8197947,37.89762945
4104844,동문리공장입구,126.8476254,37.85553747
4104846,소계,126.8293819,37.9100403
4104847,파주프리미엄아울렛정문,126.6937978,37.76849656
4104848,파주프리미엄아울렛후문,126.6985934,37.76905457
4104849,파주프리미엄아울렛후문,126.6990139,37.76906359
4104850,신산아트빌라,126.8454512,37.78545328
4104851,신산아트빌라,126.8453814,37.78536846
4104852,금파취수장,126.8357268,37.93660033
4104853,금파취수장,126.8355446,37.93666314
4104854,장파초등학교,126.8369582,37.94043101
4104855,장파초등학교,126.8367194,37.9403586
4104856,장파리,126.8371361,37.94226915
4104857,장파리,126.8369455,37.94223111
4104858,장파1리,126.8377437,37.94531514
4104859,장파1리,126.8376068,37.94547173
4104860,가람마을7단지,126.7647852,37.73196082
4104861,신촌교회묘지입구,126.8563355,37.78998791
4104862,금파삼거리,126.8396101,37.9242793
4104863,금파삼거리,126.8393194,37.92430773
4104865,윗샘말,126.8433185,37.92748635
4104866,윗샘말,126.843155,37.92751438
4104867,진인노인요양원,126.8558604,37.93131043
4104868,진인노인요양원,126.8557277,37.93119286
4104869,우체국,126.858748,37.93064815
4104870,우체국,126.8586976,37.93053037
4104871,순흥상회,126.8604066,37.9305646
4104872,순흥상회,126.8605922,37.93083878
4104874,늘로리,126.864282,37.93372243
4104875,향양3리.경기슈퍼,126.8101891,37.85477246
4104876,향양3리.경기슈퍼,126.8100597,37.85491139
4104877,임진강폭포어장,126.8690542,37.93747348
4104878,임진강폭포어장,126.869044,37.9373633
4104879,아랫샘내,126.8725913,37.93905294
4104880,아랫샘내,126.8724424,37.93908266
4104881,샘내,126.8747714,37.94016699
4104882,신촌교회묘지입구,126.8560765,37.78961515
4104883,부대앞.한강요양병원,126.879649,37.94237549
4104884,부대앞.한강요양병원,126.8779899,37.94182948
4104885,식현2리,126.8814597,37.94306261
4104886,식현2리,126.8811169,37.94306098
4104887,삼광중고등학교,126.8853197,37.94408205
4104888,삼광중고등학교,126.8855466,37.94402307
4104889,금향초등학교,126.777508,37.75236897
4104890,금촌중고등학교,126.7777831,37.75144151
4104891,근린공원,126.774828,37.74931861
4104892,근린공원,126.7747266,37.74910218
4104893,중앙도서관,126.77121,37.7498351
4104894,중앙도서관,126.7711657,37.74961799
4104895,후곡마을6단지,126.7687934,37.75063373
4104897,주공뜨란채4단지,126.7687916,37.75310247
4104898,주공뜨란채4단지,126.7685342,37.75319552
4104899,교하파출소,126.7507889,37.75134213
4104900,이마트.당하리,126.7519494,37.74705603
4104901,당하리이마트,126.7518826,37.74640617
4104902,산업단지입구,126.9073121,37.96791394
4104903,독점말.대방노블랜드2차아파트,126.771766,37.77130867
4104904,독점말.대방노블랜드2차아파트,126.7717144,37.77113193
4104905,팜스프링아파트,126.7775687,37.77033169
4104906,팜스프링아파트,126.7776863,37.77049536
4104907,숲속길마을1단지,126.7079972,37.72257653
4104908,한라아파트정문,126.8038126,37.74152286
4104909,대원1리마을회관,126.8100041,37.73110261
4104910,대원3리,126.8135874,37.7284423
4104911,대원3리,126.8129569,37.72857641
4104912,대원1리마을회관,126.8096507,37.73186577
4104913,대원1리,126.8061919,37.7342075
4104914,대원리입구,126.8046408,37.73455138
4104915,배무기,126.7362229,37.7733753
4104916,문산역,126.7872543,37.85389471
4104917,새꽃마을1단지,126.7669496,37.75784754
4104918,새꽃마을1단지,126.7672663,37.75771859
4104919,사단앞,126.8215874,37.74099241
4104920,씨케이테크,126.8316437,37.73684721
4104921,숲속길마을1단지,126.7077588,37.72180548
4104922,금화초교.3단지,126.767634,37.75426475
4104923,금화초등학교,126.7679244,37.75404891
4104924,갈현농협.파주성모병원,126.7202166,37.7734088
4104925,갈현농협.파주성모병원,126.720639,37.7730273
4104927,인삼사우나,126.7174134,37.77431831
4104928,도레미미디어,126.7133505,37.77695182
4104929,시그네틱스,126.7083323,37.7789724
4104930,시그네틱스.만수대,126.7076911,37.77916353
4104931,교회,126.7057775,37.77721756
4104932,우체국연수원앞,126.6997206,37.77077583
4104933,통일초등학교사거리,126.7048638,37.77384369
4104934,통일초등학교,126.7034821,37.77460451
4104935,유승앙브아즈2단지,126.7018309,37.77664725
4104936,명성슈퍼,126.7667796,37.7755875
4104937,법흥1리,126.7003833,37.76842315
4104938,법흥1리.이주단지,126.7040115,37.76958015
4104939,효자그린빌.이주단지,126.7049968,37.77094182
4104940,장터고개.맥금동영업소,126.7335477,37.77235217
4104941,배무기,126.7366822,37.77354372
4104942,우체국,126.7680821,37.74997305
4104943,우체국,126.7681407,37.74978037
4104946,귀여3리.요골,127.3186052,37.51839247
4104947,금촌고속버스정류소,126.7738439,37.76541908
4104948,다율4통,126.7171083,37.73705946
4104949,다율4통,126.7170313,37.73713161
4104950,연다산32통,126.7141058,37.7356083
4104951,연다산32통,126.7141288,37.73553767
4104952,롯데프리미엄아울렛,126.6927151,37.71756234
4104953,향양3리,126.8127693,37.85575023
4104954,문발동.진골,126.7080119,37.73047888
4104955,문발공단,126.7083988,37.73064842
4104956,문발동(한성타워앞),126.7065342,37.72885987
4104957,문발동.윗말,126.7048053,37.72716869
4104958,신산4리마을회관,126.8384684,37.78715192
4104959,문발동.아랫말,126.7013149,37.72268498
4104960,문발동.아랫말,126.7015298,37.7226118
4104961,동패11통입구,126.7077238,37.70964287
4104962,동패11통입구,126.7077292,37.70955205
4104963,동패동.안골,126.7133658,37.70712067
4104964,산남입구,126.7183482,37.70583794
4104965,산남동,126.6896265,37.7037501
4104966,은석교사거리,126.6865434,37.70669418
4104967,심학교,126.6897632,37.71660471
4104968,이채쇼핑몰,126.6880509,37.71522529
4104969,송운사,126.6847045,37.69882928
4104970,유니온골프랜드,126.7044838,37.73463852
4104971,한울공원,126.7363351,37.71168312
4104972,신촌동2반,126.70076,37.73593022
4104973,신촌동2반,126.7006416,37.7358662
4104974,신촌동3반,126.6992476,37.73886853
4104975,신촌동3반,126.6988266,37.73903454
4104976,신촌동4반,126.6949183,37.74034733
4104977,신촌동4반,126.694557,37.74031761
4104978,송촌동1반,126.6927449,37.74128886
4104979,송촌동1반,126.6926015,37.74127194
4104980,송촌동9반,126.6916717,37.7465931
4104981,송촌동9반,126.6917897,37.74664775
4104982,송촌리,126.6890164,37.74835697
4104983,송촌리,126.6888523,37.74834954
4104984,송촌리종점,126.6891275,37.75078409
4104985,9035부대,126.7388042,37.91751791
4104986,당하동삼거리,126.7515417,37.74317828
4104987,당하동삼거리,126.7516686,37.74282994
4104988,와동동,126.7554185,37.7354822
4104989,와동동,126.7556252,37.73541373
4104990,북진로삼거리,126.7435809,37.75355741
4104991,오도1리,126.7361981,37.74884801
4104992,야당역.한빛마을5.9단지,126.7591528,37.71322062
4104993,영화마을,126.6915528,37.72238075
4104994,와석초교,126.7548996,37.7107152
4104995,한빛마을1단지,126.7463057,37.71473846
4104996,앞골입구,126.7823677,37.7678054
4104997,월롱역.월롱파출소,126.7913125,37.79579394
4104998,월롱초등학교,126.7846861,37.80060148
4104999,월롱초등학교,126.7846526,37.80041222
4105000,덕은2리,126.7820623,37.80178231
4105001,덕은2리.편의점,126.7817733,37.80188199
4105002,덕은2리,126.7816967,37.80349958
4105003,덕은2리,126.7814364,37.80334235
4105004,덕은5리마을회관,126.7824142,37.8074013
4105005,덕은5리마을회관,126.7821447,37.80719764
4105006,덕은5리,126.7813186,37.81026743
4105007,덕은5리,126.7811758,37.81006975
4105008,양지마을입구,126.7749409,37.81270866
4105009,양지마을입구,126.7751442,37.81245741
4105010,정다운마을.LG기숙사,126.7618191,37.80926268
4105011,정다운마을.LG기숙사,126.7623953,37.80871236
4105012,희성전자,126.7543966,37.81387475
4105013,희성전자,126.7542714,37.81373362
4105014,삼거리고개,126.8462979,37.7414011
4105015,장곡3리,126.8445782,37.73654484
4105016,덕은4리.우리식당,126.762071,37.81545446
4105017,덕은4리.우리식당,126.7619872,37.81528177
4105018,유리공장,126.8456995,37.74563737
4105019,덕은4리,126.7583603,37.81730131
4105020,약국앞,126.8103554,37.85323977
4105021,의성슈퍼,126.8113879,37.85243802
4105022,비석사거리,126.7462151,37.82194544
4105023,비석사거리,126.7458081,37.82183527
4105024,향양슈퍼,126.8125025,37.85210776
4105025,봉일천중학교,126.8111643,37.74642679
4105026,금승리사거리,126.7377866,37.82574313
4105027,금승리사거리,126.7377134,37.82555481
4105028,삼성초등학교,126.7330592,37.82468632
4105029,삼성초등학교,126.7329809,37.82476652
4105030,목장앞,126.7308028,37.82465683
4105031,하동,126.7769435,37.85884168
4105032,하동,126.7770871,37.85895101
4105033,웅지세무대학정문,126.7317654,37.81899584
4105034,유승앙브와즈101동,126.6988451,37.7726744
4105035,장터고개.맥금동영업소,126.7327045,37.77250238
4105036,톤다리,126.7294377,37.77285014
4105037,톤다리,126.7303634,37.77265989
4105038,갈현삼거리,126.725011,37.77164043
4105039,검산동,126.7579752,37.79257822
4105040,효자그린빌.이주단지,126.7047765,37.77110002
4105041,법흥1리.이주단지,126.7039495,37.76973998
4105042,법흥1리,126.7004641,37.76856447
4105043,명성슈퍼,126.7669835,37.77550706
4105044,향양1리,126.8122732,37.85038509
4105045,대등앞,126.9078981,37.8481271
4105046,성동리큰말,126.6863141,37.78993789
4105047,프로방스마을입구,126.685604,37.79073618
4105048,지렁이농장,126.6885971,37.79940808
4105049,자유로병원,126.6877252,37.8020546
4105050,대동리,126.6908455,37.80725977
4105051,대동리구판장,126.69033,37.81024986
4105052,대동리노인정,126.690511,37.81149297
4105053,풀무골,126.6906697,37.81383149
4105054,만우리,126.6918618,37.81655934
4105055,만우리노인정,126.6943676,37.81557906
4105056,만우리구판장,126.6972974,37.81600763
4105057,금산2리,126.7082593,37.81221771
4105058,금산삼거리,126.7159286,37.80880796
4105059,금산1리,126.716608,37.80690513
4105060,축현2리,126.7186219,37.804238
4105061,탄현행정복지센터,126.7182353,37.8026668
4105062,샛골입구,126.7186672,37.80015735
4105063,기독교묘지,126.717379,37.79630993
4105064,해솔마을6.7단지,126.7487645,37.721996
4105065,와동초교,126.758473,37.72526639
4105066,맥금13통,126.7226981,37.78271841
4105067,맥금13통,126.7252558,37.77807407
4105068,맥금14통,126.7261023,37.77469642
4105069,팔봉7교,126.8281724,37.74134962
4105070,파주병원,126.7763035,37.75528611
4105071,현진빌라,126.7974204,37.74340604
4105072,경기도의료원.파주병원,126.7800547,37.75542185
4105073,기산리,126.9186773,37.77567947
4105074,마장삼거리,126.8793707,37.778532
4105075,시몬의집,126.8588098,37.77896947
4105076,광탄시장,126.847672,37.78151028
4105077,광탄시장,126.8475017,37.78151162
4105078,신산초등학교,126.8510122,37.78167675
4105079,신애유치원,126.8515434,37.77779486
4105080,양천한의원,126.8551807,37.78617777
4105081,양천한의원,126.8550781,37.78641189
4105082,창만사거리,126.8588442,37.79378631
4105083,창만사거리,126.8590375,37.79366942
4105084,창만3리,126.8611874,37.79166291
4105085,창만3리,126.8611207,37.7915705
4105086,복월동,126.8752425,37.78896987
4105087,복월동,126.8751458,37.78902779
4105088,유일테크,126.8801543,37.78707397
4105090,샘골,126.8794817,37.78575067
4105091,샘골,126.8793896,37.78580413
4105092,마장2리부대,126.8785525,37.77919676
4105093,마장2리부대,126.878604,37.77905532
4105094,성운슈퍼,126.8820609,37.77690052
4105095,유일레져,126.8847194,37.77539699
4105096,해솔마을11단지,126.7507321,37.73201708
4105097,영장출판인쇄단지,126.9051281,37.76261755
4105098,제연낚시터,126.8886823,37.77338202
4105099,화인하우스,126.8915535,37.77287646
4105100,화인하우스,126.8917785,37.77280591
4105101,마장4리,126.8963536,37.77154514
4105102,영장출판인쇄단지,126.9052261,37.76230494
4105103,영장삼거리,126.9005999,37.77053979
4105104,고령농원,126.9034583,37.76552486
4105105,방호벽사거리,126.7656477,37.76893731
4105106,고령부대,126.9063203,37.76058685
4105107,고령부대,126.9064238,37.76060336
4105108,고령,126.9079778,37.75899189
4105109,고령,126.9078534,37.75901503
4105110,기연가든,126.9097702,37.75413553
4105111,기연가든,126.9093103,37.75439939
4105112,보광사,126.9141166,37.7529344
4105113,보광사,126.9139994,37.75291768
4105114,고개,126.9125061,37.74708925
4105115,고개,126.9123985,37.74702662
4105116,봉일천중학교,126.8110189,37.74650858
4105117,문산읍행정복지센터,126.7891024,37.85715142
4105118,집하장앞,126.7421629,37.83003168
4105119,집하장앞,126.7420021,37.82992779
4105120,고산2리마트,127.2259396,37.37196797
4105121,신산3리,126.8453269,37.78905539
4105122,금산2리입구,126.7103121,37.81155011
4105123,검정리삼거리,126.8491856,37.80775308
4105124,교회앞,126.8133304,37.851976
4105125,대능3리,126.8699161,37.84620504
4105126,갈현삼거리,126.7242444,37.77156018
4105127,맥금14통,126.7262127,37.7744696
4105128,맥금13통,126.7254611,37.77769642
4105129,한빛마을5단지,126.7550699,37.71729747
4105130,와동초교,126.7581724,37.72511739
4105131,해솔마을6.7단지,126.7490506,37.72189768
4105132,기독교묘지,126.71748,37.79635058
4105133,샛골,126.7187943,37.80022253
4105134,탄현행정복지센터,126.7183833,37.80250925
4105135,탄현,126.7187758,37.80427216
4105136,금산1리,126.7167112,37.80688771
4105137,금산삼거리,126.7159927,37.80893533
4105138,금산2리,126.7084929,37.81225396
4105139,만우리구판장,126.6972311,37.81611953
4105140,만우리노인정,126.6944182,37.81568259
4105141,만우리,126.6918365,37.81664636
4105142,풀무골,126.6905885,37.81384203
4105143,대동리노인정,126.6903322,37.81154169
4105144,대동리구판장,126.6901334,37.81020708
4105145,대동리,126.690711,37.80723171
4105146,자유로병원,126.6875576,37.80210738
4105147,지렁이농장,126.6884832,37.79951586
4105148,프로방스마을입구,126.6854307,37.79063961
4105149,성동리.큰말,126.6861471,37.7897711
4105150,성동리.요풍동,126.6882617,37.78780157
4105151,향양2리.동화당,126.8236644,37.85024316
4105152,통일초등학교,126.7038862,37.77409791
4105153,헤이리1번게이트,126.694017,37.78864185
4105154,헤이리1번게이트,126.6937861,37.78881901
4105155,송촌토파즈아파트,126.8258032,37.73608155
4105156,대등앞,126.9077091,37.84838113
4105157,법흥3리.헤이리8번게이트,126.7041235,37.78827678
4105158,민들레병원,126.7045882,37.78857182
4105159,적암주유소,126.9993029,37.99027427
4105160,통일동산전망대,126.6837338,37.77922712
4105161,이채쇼핑몰,126.6877407,37.71519761
4105162,은석교사거리,126.6862374,37.70660395
4105163,북센후문,126.6872671,37.70360766
4105164,파주출판단지.북센,126.6861657,37.70142908
4105165,금산검문소,126.7142671,37.81085497
4105166,금산검문소,126.7139612,37.81104876
4105167,오금리구판장,126.7078299,37.82459901
4105168,오금2리,126.7100135,37.82098315
4105169,오금리구판장,126.7078506,37.82465558
4105170,오금2리입구,126.7215207,37.81799095
4105171,오금2리입구,126.7215196,37.81807161
4105172,오금2리,126.7099681,37.82095635
4105173,오금리.안골,126.7103345,37.82562969
4105174,축현1리,126.7231684,37.82011302
4105175,축현1리,126.723094,37.82016677
4105176,문지리,126.7269796,37.82283946
4105177,문지리,126.7270292,37.82294695
4105178,목장앞,126.7295424,37.82381292
4105179,낙하리아랫말,126.73506,37.83756931
4105180,낙하리아랫말,126.7349239,37.83776102
4105181,낙하리웃말,126.7403671,37.83735408
4105182,낙하리웃말,126.7403575,37.83741925
4105183,문산제2공설운동장,126.7461556,37.83772177
4105184,문산제2공설운동장,126.7461385,37.83782523
4105185,내포3리,126.7534642,37.84220359
4105186,내포3리,126.7533381,37.84222087
4105187,내포3리.지중해,126.7646258,37.84930825
4105188,내포3리.지중해,126.764633,37.8492138
4105189,안골입구,126.7661751,37.85108442
4105190,동패중.고등학교,126.7350499,37.70974374
4105192,적암주유소,126.99955,37.98995054
4105193,제일쌀가게,126.7820676,37.85743205
4105194,별의원,126.7811383,37.85738003
4105195,북진로삼거리,126.7434208,37.75342506
4105196,교하동행정복지센터,126.7471415,37.7524299
4105197,봉일천시내,126.807714,37.74277707
4105198,봉일천시내,126.8077089,37.74312385
4105199,중원포장,126.8073846,37.7334937
4105200,안산문화예술의전당,126.8211104,37.32173803
4105201,안산문화예술의전당,126.8213739,37.32151113
4105202,경인합섬앞,126.7848919,37.29780324
4105204,무진빌라,126.816786,37.33333873
4105206,원시역,126.7865474,37.30148879
4105207,원시역,126.7862272,37.3017963
4105208,㈜다다산업,126.7869672,37.30353901
4105209,한국에보트,126.7878318,37.30437734
4105210,신안산대학교,126.8099805,37.31109306
4105211,초지고등학교,126.8103975,37.31127394
4105212,현대연립,126.8018783,37.32495545
4105213,푸르지오에코후문,126.8021832,37.32487488
4105214,초지고,126.8106211,37.30895992
4105215,그린빌17단지,126.8108706,37.30864405
4105216,그린빌15단지,126.8143091,37.30848053
4105217,그린빌14단지,126.8142684,37.3087621
4105218,호수마을아파트.그린빌12단지,126.8185079,37.30823447
4105219,그린빌12단지.호수마을아파트,126.8183069,37.30857717
4105220,양지고등학교,126.8222123,37.30831841
4105221,양지고등학교,126.8220465,37.30805939
4105222,단원마을,126.8249446,37.30847632
4105223,단원마을,126.8252597,37.30880116
4105224,푸르지오5차,126.8252602,37.31178829
4105225,푸르지오5차.법원.검찰청,126.8255594,37.3119759
4105226,홈플러스,126.8281841,37.31248167
4105227,홈플러스,126.8282512,37.31274306
4105228,신영프라자.도리섬일번가타운,126.8320887,37.31252814
4105229,네오빌6단지,126.8343686,37.3121351
4105230,고잔3차푸르지오,126.8342193,37.31243629
4105231,푸르지오3차,126.8367231,37.31370934
4105232,푸르지오3차,126.8363319,37.31373396
4105234,중앙역,126.8383764,37.31497398
4105235,그린빌9단지,126.839522,37.31211029
4105236,그린빌9단지,126.8402688,37.31182314
4105237,그린빌8단지,126.8365003,37.31142133
4105238,송호초등학교,126.8361174,37.31111445
4105239,고잔고,126.8358644,37.30815873
4105240,고잔고,126.8361802,37.30821323
4105241,보네르빌리지아파트,126.8400755,37.3073765
4105242,보네르빌리지아파트,126.8404885,37.30706137
4105243,안산드림타운,126.7977853,37.31480914
4105244,공단본부,126.7977118,37.31440453
4105245,중소기업연수원,126.7986191,37.319655
4105246,중소기업연수원앞,126.7983788,37.31946225
4105247,스타프라자,126.8436301,37.32062618
4105248,스타프라자,126.843975,37.32038029
4105249,성포주공4단지,126.8451359,37.31940714
4105250,시외버스터미널,126.8454106,37.31752436
4105251,안산시외버스터미널건너편,126.8464067,37.31589481
4105252,안산시외버스터미널,126.8474949,37.31641998
4105253,이동꽃마을,126.850714,37.31365371
4105254,이동,126.8514667,37.31244628
4105255,한대앞역,126.8537347,37.31015196
4105256,한대앞역,126.85395,37.31036995
4105257,농수산물도매시장,126.8591864,37.30977887
4105258,농수산물도매시장,126.8590662,37.30994668
4105259,성호공원앞,126.8609334,37.31147914
4105260,성호공원앞,126.8606761,37.31151232
4105261,굴다리앞,126.8625607,37.31304872
4105262,일동굴다리앞,126.8622751,37.31307742
4105263,호동초등학교,126.8648611,37.31190164
4105264,호동초등학교,126.8650481,37.31200473
4105265,일동주민센터.중앙병원입구,126.8666401,37.31054253
4105266,일동주민센터.중앙병원입구,126.8669478,37.30994451
4105267,금호카센터,126.8669139,37.30713151
4105268,도로공원,126.866976,37.30736819
